"station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
154,"6",15,"Tuesday",0,0,48.8666666666667,16.2888888888889,11.08,2,1,3,17.9,0
154,"6",27,"Sunday",1,0,520.983333333333,12.1158914728682,NA,10,24,43,26.9,0
154,"6",29,"Tuesday",0,0,120.183333333333,15.0229166666667,28.0275,4,4,8,25.6,0
154,"9",18,"Saturday",1,0,792.75,13.9078947368421,NA,9,29,57,18.7,0
154,"10",15,"Friday",0,0,186.733333333333,16.9757575757576,41.76,3,4,11,18.4,0
154,"10",22,"Friday",0,0,51.8666666666667,17.2888888888889,11.53,2,1,3,8.7,13.8
154,"11",12,"Friday",0,0,39.5166666666667,13.1722222222222,9.6775,0,2,3,7.7,20.4
154,"11",13,"Saturday",1,0,270.516666666667,9.66130952380952,NA,7,9,28,5.3,2.5
155,"4",14,"Wednesday",1,0,241.283333333333,10.4905797101449,NA,6,16,23,12.4,0
155,"6",1,"Tuesday",1,0,530.416666666667,14.3355855855856,NA,6,25,37,19.3,1.4
155,"6",3,"Thursday",1,0,410.283333333333,13.2349462365591,NA,8,20,31,17.5,6.3
155,"6",8,"Tuesday",1,0,403.35,13.445,NA,7,20,30,26.3,0
155,"6",21,"Monday",1,0,122.866666666667,7.67916666666667,NA,2,11,16,24.1,2.9
155,"6",24,"Thursday",0,1,249.666666666667,17.8333333333333,54.95,2,9,14,20.4,0
155,"6",26,"Saturday",1,0,229.133333333333,9.54722222222222,NA,0,17,24,21.4,20.8
155,"7",10,"Saturday",0,0,31.7,10.5666666666667,8.505,1,1,3,19,0
155,"7",18,"Sunday",1,0,389.433333333333,10.8175925925926,NA,6,19,36,21.8,0
155,"7",24,"Saturday",1,0,522.166666666667,12.7357723577236,NA,7,24,41,21.9,0.6
155,"8",15,"Sunday",0,0,133.1,16.6375,29.965,3,5,8,18.2,0
155,"8",24,"Tuesday",1,0,488.116666666667,10.611231884058,NA,7,29,46,27.2,0
155,"8",26,"Thursday",0,0,80.6166666666667,13.4361111111111,19.5925,1,2,6,27.6,0
